ads_id,created_date ,user_id,first_name,last_name,phone_number ,city_id,city_name ,product_id,product_brand,product_model,product_body_type,product_year,product_price,is_active
732,9/24/2022 7:27,342,Flori,Petherick,6282627908730,3603,Kabupaten Tangerang,40,Honda,Honda CR-V,SUV,2018,398500000,1
733,9/24/2022 13:11,206,Loralie,Chatters,6282627675738,3210,Kabupaten Majalengka,36,Honda,Honda CR-V,SUV,2018,415000000,1
734,9/25/2022 13:42,345,Nessa,Russo,6282618966526,3217,Kabupaten Bandung Barat,41,Honda,Honda Civic,Hatchback,2018,350000000,1
735,9/25/2022 15:31,670,Maximo,Danilowicz,6282595718127,3201,Kabupaten Bogor,30,Daihatsu,Daihatsu Xenia,MPV,2018,159000000,1
736,9/25/2022 16:48,577,Saleem,Paybody,6282591339139,3374,Kota Semarang,21,Daihatsu,Daihatsu Terios,SUV,2018,190000000,1
737,9/25/2022 18:02,616,Kimmy,Kinkade,6282584045779,3210,Kabupaten Majalengka,25,Daihatsu,Daihatsu Terios,SUV,2018,201000000,1
738,9/26/2022 14:25,685,Man,Cartman,6282569013031,3375,Kota Pekalongan,13,Toyota,Toyota Calya,Wagon,2017,115500000,1
739,9/27/2022 6:15,140,Josey,Birdwhistle,6282536660823,3204,Kabupaten Bandung,10,Toyota,Toyota Agya,Hatchback,2017,115500000,1
740,9/27/2022 7:47,571,Teodoro,Iohananof,6282532873169,3205,Kabupaten Garut,37,Honda,Honda CR-V,SUV,2017,345000000,1
741,9/27/2022 11:47,174,Rickard,Weale,6282499281884,3277,Kota Cimahi,28,Daihatsu,Daihatsu Xenia,MPV,2017,135000000,1
742,9/27/2022 22:29,484,Cass,Gozzard,6282485328773,3373,Kota Salatiga,24,Daihatsu,Daihatsu Terios,SUV,2017,166000000,1
743,9/29/2022 13:31,486,Ali,Boutellier,6282479397708,3601,Kabupaten Pandeglang,20,Daihatsu,Daihatsu Ayla,Hatchback,2017,113000000,1
744,9/30/2022 19:29,431,Allissa,Desporte,6282447361263,3212,Kabupaten Indramayu,19,Daihatsu,Daihatsu Ayla,Hatchback,2017,115000000,1
745,9/30/2022 20:17,680,Korella,Celle,6282411156151,3372,Kota Surakarta,1,Toyota,Toyota Yaris,Hatchback,2016,175000000,1
746,9/30/2022 22:12,275,Tana,Waszczyk,6282409317209,3274,Kota Cirebon,14,Toyota,Toyota Calya,Wagon,2016,104000000,1
747,10/1/2022 10:19,411,Judy,Bute,6282405221766,3372,Kota Surakarta,15,Toyota,Toyota Calya,Wagon,2016,107000000,1
748,10/1/2022 22:17,224,Lorne,Benzing,6282375051970,3374,Kota Semarang,8,Toyota,Toyota Agya,Hatchback,2016,110000000,1
749,10/2/2022 8:25,266,Abrahan,Howles,6282373611152,3201,Kabupaten Bogor,48,Suzuki,Suzuki Ertiga,MPV,2016,168000000,1
750,10/2/2022 19:12,566,Ynes,Inchley,6282372272470,3604,Kabupaten Serang,39,Honda,Honda CR-V,SUV,2016,269000000,1
751,10/3/2022 15:54,406,Josie,Bicheno,6282361995266,3275,Kota Bekasi,16,Daihatsu,Daihatsu Ayla,Hatchback,2016,83000000,1
752,10/3/2022 17:54,648,Colin,Quilter,6282359131746,3672,Kota Cilegon,46,Suzuki,Suzuki Ertiga,MPV,2015,125000000,1
753,10/3/2022 18:05,263,Kort,Lammerts,6282347572663,3215,Kabupaten Karawang,34,Honda,Honda Jazz,Hatchback,2015,192000000,1
754,10/3/2022 18:30,273,Barnie,Fere,6282343194770,3204,Kabupaten Bandung,18,Daihatsu,Daihatsu Ayla,Hatchback,2015,96000000,1
755,10/3/2022 19:00,504,Shaylynn,Daskiewicz,6282334527194,3278,Kota Tasikmalaya,3,Toyota,Toyota Yaris,Hatchback,2014,162000000,1
756,10/4/2022 7:22,479,Olenolin,Ivanishchev,6282303020902,3211,Kabupaten Sumedang,7,Toyota,Toyota Agya,Hatchback,2014,97000000,1
757,10/4/2022 14:27,434,Natty,Megany,6282258543761,3209,Kabupaten Cirebon,29,Daihatsu,Daihatsu Xenia,MPV,2014,100000000,1
758,10/4/2022 15:40,592,Mose,Dedham,6282223668045,3214,Kabupaten Purwakarta,35,Honda,Honda Jazz,Hatchback,2013,178000000,1
759,10/5/2022 12:00,567,Jewell,Brockton,6282187283444,3273,Kota Bandung,44,Honda,Honda Civic,Sedan,2013,179000000,1
760,10/6/2022 1:00,586,Ross,Walklate,6282161215457,3375,Kota Pekalongan,43,Honda,Honda Civic,Sedan,2013,186000000,1
761,10/6/2022 2:01,366,Conant,Kervin,6282154178121,3208,Kabupaten Kuningan,5,Toyota,Toyota Yaris,Hatchback,2012,124000000,1
762,10/6/2022 6:10,256,Danny,Sellen,6282144802651,3673,Kota Serang,49,Suzuki,Suzuki Ertiga,MPV,2012,100000000,1
763,10/6/2022 6:47,395,Ailis,Landsbury,6282103726353,3275,Kota Bekasi,42,Honda,Honda Civic,Sedan,2010,165000000,1
764,10/6/2022 21:27,272,Conchita,Dearl,6282097163393,3329,Kabupaten Brebes,38,Honda,Honda CR-V,SUV,2009,116000000,1
765,10/6/2022 23:51,596,Hillary,Wethers,6282087016255,3208,Kabupaten Kuningan,36,Honda,Honda CR-V,SUV,2018,415000000,1
766,10/7/2022 3:40,559,Sayres,Arsnell,6282083953898,3212,Kabupaten Indramayu,40,Honda,Honda CR-V,SUV,2018,398500000,1
767,10/7/2022 14:31,159,Joy,Chaize,6282078750755,3276,Kota Depok,45,Honda,Honda Civic,Hatchback,2019,397500000,1
768,10/7/2022 15:23,392,Viola,Belhomme,6282075760659,3279,Kota Banjar,41,Honda,Honda Civic,Hatchback,2018,350000000,1
769,10/7/2022 18:46,138,Kandace,Deex,6282056361061,3202,Kabupaten Sukabumi,37,Honda,Honda CR-V,SUV,2017,345000000,1
770,10/7/2022 20:13,690,Corena,Smullen,6282022259482,3375,Kota Pekalongan,39,Honda,Honda CR-V,SUV,2016,269000000,1
771,10/7/2022 20:45,589,Hal,Strotton,6282018428950,3208,Kabupaten Kuningan,32,Honda,Honda Jazz,Hatchback,2019,250000000,1
772,10/7/2022 20:50,564,Coriss,Bebis,6282003926221,3175,Kota Jakarta Timur,31,Honda,Honda Jazz,Hatchback,2018,236000000,1
773,10/8/2022 4:24,349,Wyatt,Mulder,6281988134768,3277,Kota Cimahi,22,Daihatsu,Daihatsu Terios,SUV,2022,223000000,1
774,10/8/2022 5:50,522,Michele,Devita,6281986044909,3211,Kabupaten Sumedang,27,Daihatsu,Daihatsu Xenia,MPV,2022,220500000,1
775,10/8/2022 6:09,663,Celene,Meech,6281953056167,3204,Kabupaten Bandung,4,Toyota,Toyota Yaris,Hatchback,2020,220000000,1
776,10/8/2022 22:23,213,Ardis,Haller,6281944239598,3207,Kabupaten Ciamis,33,Honda,Honda Jazz,Hatchback,2018,216000000,1
777,10/9/2022 7:58,696,Kayle,Holtaway,6281936265184,3207,Kabupaten Ciamis,2,Toyota,Toyota Yaris,Hatchback,2018,215000000,0
778,10/10/2022 6:36,312,Thayne,Zoppie,6281924645798,3673,Kota Serang,25,Daihatsu,Daihatsu Terios,SUV,2018,201000000,1
779,10/10/2022 10:35,394,Carrol,Jolly,6281891147402,3172,Kota Jakarta Utara,34,Honda,Honda Jazz,Hatchback,2015,192000000,1
780,10/10/2022 14:51,557,Etienne,Jillings,6281868243853,3209,Kabupaten Cirebon,21,Daihatsu,Daihatsu Terios,SUV,2018,190000000,1
781,10/10/2022 18:18,308,Rosemonde,Doust,6281866144126,3214,Kabupaten Purwakarta,23,Daihatsu,Daihatsu Terios,SUV,2019,189900000,1
782,10/11/2022 2:31,160,Rosabelle,Shwenn,6281859542931,3277,Kota Cimahi,43,Honda,Honda Civic,Sedan,2013,186000000,1
783,10/11/2022 17:12,700,Baxter,Kynett,6281858946457,3209,Kabupaten Cirebon,44,Honda,Honda Civic,Sedan,2013,179000000,1
784,10/11/2022 22:48,640,Olia,Piotr,6281857708716,3276,Kota Depok,35,Honda,Honda Jazz,Hatchback,2013,178000000,1
785,10/11/2022 23:56,353,Chas,Schachter,6281853562944,3215,Kabupaten Karawang,47,Suzuki,Suzuki Ertiga,MPV,2018,178000000,1
786,10/12/2022 0:27,143,Ike,Simionescu,6281837972821,3207,Kabupaten Ciamis,1,Toyota,Toyota Yaris,Hatchback,2016,175000000,1
787,10/12/2022 23:08,652,Walker,Taverner,6281818734373,3272,Kota Sukabumi,26,Daihatsu,Daihatsu Xenia,MPV,2019,170000000,1
788,10/13/2022 2:03,684,Reece,Cornau,6281797552731,3271,Kota Bogor,48,Suzuki,Suzuki Ertiga,MPV,2016,168000000,1
789,10/13/2022 16:37,289,Storm,Borthe,6281789528394,3209,Kabupaten Cirebon,50,Suzuki,Suzuki Ertiga,MPV,2018,167000000,1
790,10/14/2022 3:46,425,Saree,Bairstow,6281788250787,3402,Kabupaten Bantul,24,Daihatsu,Daihatsu Terios,SUV,2017,166000000,1
791,10/14/2022 4:18,380,Allina,Taplin,6281786154169,3403,Kabupaten Gunung Kidul,42,Honda,Honda Civic,Sedan,2010,165000000,1
792,10/14/2022 6:55,177,Nell,O' Hogan,6281773702932,3208,Kabupaten Kuningan,3,Toyota,Toyota Yaris,Hatchback,2014,162000000,1
793,10/14/2022 14:29,631,Floria,Mc Gaughey,6281748301479,3208,Kabupaten Kuningan,30,Daihatsu,Daihatsu Xenia,MPV,2018,159000000,1
794,10/15/2022 2:36,194,Warden,Alliston,6281744009579,3172,Kota Jakarta Utara,9,Toyota,Toyota Agya,Hatchback,2022,155500000,1
795,10/15/2022 7:04,334,Rosabelle,Eary,6281727724713,3373,Kota Salatiga,12,Toyota,Toyota Calya,Wagon,2019,137000000,1
796,10/15/2022 14:31,333,Isabelle,Kennaway,6281724708125,3208,Kabupaten Kuningan,28,Daihatsu,Daihatsu Xenia,MPV,2017,135000000,1
797,10/15/2022 14:51,637,Myrna,Flanner,6281713525488,3215,Kabupaten Karawang,11,Toyota,Toyota Calya,Wagon,2019,130000000,0
798,10/16/2022 15:02,293,Hendrik,Kahn,6281684328161,3274,Kota Cirebon,46,Suzuki,Suzuki Ertiga,MPV,2015,125000000,1
799,10/16/2022 20:46,377,Rickert,Pergens,6281646344155,3212,Kabupaten Indramayu,5,Toyota,Toyota Yaris,Hatchback,2012,124000000,1
800,10/17/2022 2:16,292,Forrest,Zellner,6281646017463,3673,Kota Serang,17,Daihatsu,Daihatsu Ayla,Hatchback,2019,120000000,1
801,10/17/2022 16:20,593,Dolorita,Coniam,6281643943808,3275,Kota Bekasi,38,Honda,Honda CR-V,SUV,2009,116000000,1
802,10/17/2022 19:35,667,Silvano,Ovens,6281628145618,3277,Kota Cimahi,10,Toyota,Toyota Agya,Hatchback,2017,115500000,1
803,10/19/2022 1:35,483,Ramsey,Garmans,6281607976776,3401,Kabupaten Kulon Progo,13,Toyota,Toyota Calya,Wagon,2017,115500000,1
804,10/19/2022 2:11,369,Kenton,Maisey,6281578717044,3173,Kota Jakarta Barat,19,Daihatsu,Daihatsu Ayla,Hatchback,2017,115000000,1
805,10/19/2022 5:21,585,Bengt,Dumper,6281484822083,3206,Kabupaten Tasikmalaya,6,Toyota,Toyota Agya,Hatchback,2019,114000000,1
806,10/19/2022 6:29,399,Riobard,Housden,6281482652670,3603,Kabupaten Tangerang,20,Daihatsu,Daihatsu Ayla,Hatchback,2017,113000000,1
807,10/19/2022 13:36,220,Ilene,Galier,6281479395194,3278,Kota Tasikmalaya,8,Toyota,Toyota Agya,Hatchback,2016,110000000,1
808,10/19/2022 17:43,383,Una,Hayball,6281393033227,3209,Kabupaten Cirebon,15,Toyota,Toyota Calya,Wagon,2016,107000000,1
809,10/20/2022 18:37,123,Gwendolen,Sproson,6281387433063,3374,Kota Semarang,14,Toyota,Toyota Calya,Wagon,2016,104000000,1
810,10/20/2022 22:23,545,Armand,Colicot,6281382418147,3673,Kota Serang,29,Daihatsu,Daihatsu Xenia,MPV,2014,100000000,1
811,10/21/2022 6:00,628,Joletta,Liebermann,6281357863868,3171,Kota Jakarta Pusat,49,Suzuki,Suzuki Ertiga,MPV,2012,100000000,1
812,10/21/2022 15:16,598,Tamas,Cresar,6281329509001,3212,Kabupaten Indramayu,44,Honda,Honda Civic,Sedan,2013,179000000,1
813,10/22/2022 5:21,424,Berti,Vowels,6281322590780,3212,Kabupaten Indramayu,43,Honda,Honda Civic,Sedan,2013,186000000,1
814,10/22/2022 9:07,339,Jdavie,Senussi,6281292988572,3201,Kabupaten Bogor,7,Toyota,Toyota Agya,Hatchback,2014,97000000,1
815,10/22/2022 10:26,626,Teodor,Lawland,6281248019709,3274,Kota Cirebon,29,Daihatsu,Daihatsu Xenia,MPV,2014,100000000,1
816,10/22/2022 15:35,603,Silva,Sandon,6281246494314,3210,Kabupaten Majalengka,3,Toyota,Toyota Yaris,Hatchback,2014,162000000,1
817,10/22/2022 17:04,547,Juanita,Paolazzi,6281241220020,3171,Kota Jakarta Pusat,18,Daihatsu,Daihatsu Ayla,Hatchback,2015,96000000,1
818,10/22/2022 19:00,414,Kahlil,Billings,6281216120107,3204,Kabupaten Bandung,46,Suzuki,Suzuki Ertiga,MPV,2015,125000000,1
819,10/23/2022 5:53,269,Alexandro,Couche,6281207898464,3604,Kabupaten Serang,34,Honda,Honda Jazz,Hatchback,2015,192000000,1
820,10/23/2022 6:51,503,Tammy,Larenson,6281164407998,3203,Kabupaten Cianjur,16,Daihatsu,Daihatsu Ayla,Hatchback,2016,83000000,1
821,10/23/2022 14:57,546,Ashien,Gullefant,6281142774262,3173,Kota Jakarta Barat,14,Toyota,Toyota Calya,Wagon,2016,104000000,1
822,10/23/2022 17:28,400,Mikol,Mathivat,6281124856434,3204,Kabupaten Bandung,15,Toyota,Toyota Calya,Wagon,2016,107000000,1
823,10/23/2022 23:22,412,Kate,Trenholme,6281123670879,3371,Kota Magelang,11,Toyota,Toyota Calya,Wagon,2019,130000000,1
824,10/24/2022 4:08,556,Welbie,O'Growgane,6281086430943,3471,Kota Yogyakarta,12,Toyota,Toyota Calya,Wagon,2019,137000000,1
825,10/24/2022 6:02,264,Maryjo,Nicolls,6281078037656,3213,Kabupaten Subang,6,Toyota,Toyota Agya,Hatchback,2019,114000000,1
826,10/24/2022 17:02,336,Gideon,Kimmel,6281073626419,3604,Kabupaten Serang,32,Honda,Honda Jazz,Hatchback,2019,250000000,1
827,10/25/2022 3:25,599,Carolynn,Mapes,6281073228915,3172,Kota Jakarta Utara,45,Honda,Honda Civic,Hatchback,2019,397500000,1
828,10/25/2022 4:39,247,Gabie,Coit,6281068816914,3173,Kota Jakarta Barat,26,Daihatsu,Daihatsu Xenia,MPV,2019,170000000,1
829,10/25/2022 20:37,211,Ignaz,Siene,6281049662774,3671,Kota Tangerang,23,Daihatsu,Daihatsu Terios,SUV,2019,189900000,1
830,10/25/2022 22:32,413,Cortie,Codd,6281043456002,3201,Kabupaten Bogor,17,Daihatsu,Daihatsu Ayla,Hatchback,2019,120000000,1
831,10/26/2022 13:57,633,Harlan,Darrel,6281031130159,3604,Kabupaten Serang,2,Toyota,Toyota Yaris,Hatchback,2018,215000000,1
832,10/27/2022 15:06,108,Sylvester,Tonnesen,6281014934491,3206,Kabupaten Tasikmalaya,50,Suzuki,Suzuki Ertiga,MPV,2018,167000000,1
833,10/28/2022 4:43,180,Pascale,Polleye,6281012913722,3327,Kabupaten Pemalang,47,Suzuki,Suzuki Ertiga,MPV,2018,178000000,1
834,10/28/2022 6:08,384,Colas,Winkless,6286209907899,3372,Kota Surakarta,33,Honda,Honda Jazz,Hatchback,2018,216000000,1
835,10/28/2022 12:36,482,Cristina,Turnbull,6287522357432,3274,Kota Cirebon,31,Honda,Honda Jazz,Hatchback,2018,236000000,1
836,10/28/2022 12:43,351,Colet,Starkie,6287071682438,3276,Kota Depok,40,Honda,Honda CR-V,SUV,2018,398500000,1
837,11/1/2022 13:37,121,Crystie,Sprigings,6288967651194,3372,Kota Surakarta,36,Honda,Honda CR-V,SUV,2018,415000000,1
838,11/2/2022 3:41,112,Cindee,South,6287172412414,3210,Kabupaten Majalengka,41,Honda,Honda Civic,Hatchback,2018,350000000,1
839,11/2/2022 4:57,690,Corena,Smullen,6282022259482,3375,Kota Pekalongan,30,Daihatsu,Daihatsu Xenia,MPV,2018,159000000,1
840,11/2/2022 10:20,543,Claudianus,Seemmonds,6286843150111,3279,Kota Banjar,21,Daihatsu,Daihatsu Terios,SUV,2018,190000000,1
841,11/2/2022 14:05,229,Christan,Schieferstein,6289988492866,3275,Kota Bekasi,25,Daihatsu,Daihatsu Terios,SUV,2018,201000000,1
842,11/2/2022 17:28,353,Chas,Schachter,6281853562944,3215,Kabupaten Karawang,13,Toyota,Toyota Calya,Wagon,2017,115500000,1
843,11/3/2022 16:35,105,Chrisse,Sancraft,6283114166328,3203,Kabupaten Cianjur,10,Toyota,Toyota Agya,Hatchback,2017,115500000,1
844,11/3/2022 17:46,391,Corrinne,Samways,6286048764284,3328,Kabupaten Tegal,37,Honda,Honda CR-V,SUV,2017,345000000,1
845,11/4/2022 0:24,648,Colin,Quilter,6282359131746,3672,Kota Cilegon,28,Daihatsu,Daihatsu Xenia,MPV,2017,135000000,1
846,11/4/2022 4:30,638,Constantine,Molder,6289237711696,3277,Kota Cimahi,24,Daihatsu,Daihatsu Terios,SUV,2017,166000000,1
847,11/4/2022 9:48,437,Constantine,Mitroshinov,6285225498094,3279,Kota Banjar,20,Daihatsu,Daihatsu Ayla,Hatchback,2017,113000000,1
848,11/4/2022 19:36,481,Corissa,Mellhuish,6282995455578,3375,Kota Pekalongan,19,Daihatsu,Daihatsu Ayla,Hatchback,2017,115000000,1
849,11/5/2022 0:24,663,Celene,Meech,6281953056167,3204,Kabupaten Bandung,1,Toyota,Toyota Yaris,Hatchback,2016,175000000,1
850,11/5/2022 3:16,113,Clarice,McKee,6286092584528,3211,Kabupaten Sumedang,14,Toyota,Toyota Calya,Wagon,2016,104000000,1
851,11/7/2022 2:35,599,Carolynn,Mapes,6281073228915,3172,Kota Jakarta Utara,15,Toyota,Toyota Calya,Wagon,2016,107000000,1
852,11/7/2022 6:27,236,Ceciley,Mancktelow,6284624198729,3208,Kabupaten Kuningan,8,Toyota,Toyota Agya,Hatchback,2016,110000000,1
853,11/7/2022 12:35,168,Cordelie,Lethbrig,6283793727471,3213,Kabupaten Subang,48,Suzuki,Suzuki Ertiga,MPV,2016,168000000,1
854,11/7/2022 14:18,472,Cordie,Leisman,6286058992466,3272,Kota Sukabumi,39,Honda,Honda CR-V,SUV,2016,269000000,1
855,11/7/2022 22:17,366,Conant,Kervin,6282154178121,3208,Kabupaten Kuningan,16,Daihatsu,Daihatsu Ayla,Hatchback,2016,83000000,1
856,11/8/2022 21:56,268,Christos,Joreau,6289839411250,3201,Kabupaten Bogor,46,Suzuki,Suzuki Ertiga,MPV,2015,125000000,1
857,11/9/2022 12:39,394,Carrol,Jolly,6281891147402,3172,Kota Jakarta Utara,34,Honda,Honda Jazz,Hatchback,2015,192000000,1
858,11/9/2022 18:06,698,Corrie,Hensmans,6288061812885,3208,Kabupaten Kuningan,18,Daihatsu,Daihatsu Ayla,Hatchback,2015,96000000,1
859,11/9/2022 21:18,228,Christalle,Heddan,6286086905442,3213,Kabupaten Subang,3,Toyota,Toyota Yaris,Hatchback,2014,162000000,1
860,11/10/2022 2:16,230,Carleton,Hargraves,6283115877975,3205,Kabupaten Garut,7,Toyota,Toyota Agya,Hatchback,2014,97000000,1
861,11/10/2022 11:46,681,Curtice,Hanigan,6284212229893,3602,Kabupaten Lebak,29,Daihatsu,Daihatsu Xenia,MPV,2014,100000000,1
862,11/10/2022 12:47,201,Clim,Guitel,6285346016593,3602,Kabupaten Lebak,35,Honda,Honda Jazz,Hatchback,2013,178000000,1
863,11/11/2022 2:41,114,Carol-jean,Grim,6289774568724,3212,Kabupaten Indramayu,44,Honda,Honda Civic,Sedan,2013,179000000,1
864,11/11/2022 13:25,282,Chickie,Grafton,6283106590298,3603,Kabupaten Tangerang,43,Honda,Honda Civic,Sedan,2013,186000000,1
865,11/11/2022 13:29,484,Cass,Gozzard,6282485328773,3373,Kota Salatiga,5,Toyota,Toyota Yaris,Hatchback,2012,124000000,1
866,11/12/2022 1:23,532,Carolee,Goracci,6287617190608,3604,Kabupaten Serang,49,Suzuki,Suzuki Ertiga,MPV,2012,100000000,1
867,11/12/2022 4:35,549,Cecil,Fonso,6284153788141,3214,Kabupaten Purwakarta,42,Honda,Honda Civic,Sedan,2010,165000000,1
868,11/12/2022 12:04,550,Chantal,Fieller,6289074449920,3212,Kabupaten Indramayu,38,Honda,Honda CR-V,SUV,2009,116000000,1
869,11/12/2022 13:46,148,Constance,Feake,6282674546219,3212,Kabupaten Indramayu,36,Honda,Honda CR-V,SUV,2018,415000000,1
870,11/12/2022 18:12,501,Cordie,Della Scala,6283309102845,3374,Kota Semarang,40,Honda,Honda CR-V,SUV,2018,398500000,1
871,11/13/2022 10:04,272,Conchita,Dearl,6282097163393,3329,Kabupaten Brebes,45,Honda,Honda Civic,Hatchback,2019,397500000,1
872,11/13/2022 20:19,276,Carlita,Creggan,6283595562137,3216,Kabupaten Bekasi,41,Honda,Honda Civic,Hatchback,2018,350000000,1
873,11/13/2022 22:52,461,Cyrill,Craney,6285133074489,3671,Kota Tangerang,37,Honda,Honda CR-V,SUV,2017,345000000,1
874,11/14/2022 1:27,359,Cello,Corssen,6283343904400,3216,Kabupaten Bekasi,39,Honda,Honda CR-V,SUV,2016,269000000,1
875,11/14/2022 2:32,144,Clemmy,Colvie,6289788301462,3208,Kabupaten Kuningan,32,Honda,Honda Jazz,Hatchback,2019,250000000,1
876,11/14/2022 5:51,238,Collette,Codeman,6285167496599,3371,Kota Magelang,31,Honda,Honda Jazz,Hatchback,2018,236000000,1
877,11/14/2022 10:36,413,Cortie,Codd,6281043456002,3201,Kabupaten Bogor,22,Daihatsu,Daihatsu Terios,SUV,2022,223000000,1
878,11/16/2022 0:48,244,Cati,Butterfint,6287903446709,3209,Kabupaten Cirebon,27,Daihatsu,Daihatsu Xenia,MPV,2022,220500000,1
879,11/16/2022 18:01,580,Clive,Bunner,6284191313024,3672,Kota Cilegon,4,Toyota,Toyota Yaris,Hatchback,2020,220000000,1
880,11/17/2022 7:39,665,Carlyle,Bulter,6283894282826,3603,Kabupaten Tangerang,33,Honda,Honda Jazz,Hatchback,2018,216000000,1
881,11/17/2022 11:24,447,Chrysa,Blakeborough,6286556658896,3327,Kabupaten Pemalang,2,Toyota,Toyota Yaris,Hatchback,2018,215000000,1
882,11/17/2022 15:19,647,Christian,Bisley,6286242814656,3278,Kota Tasikmalaya,25,Daihatsu,Daihatsu Terios,SUV,2018,201000000,1
883,11/17/2022 16:32,574,Chloe,Bellingham,6286097522662,3276,Kota Depok,34,Honda,Honda Jazz,Hatchback,2015,192000000,1
884,11/18/2022 0:57,564,Coriss,Bebis,6282003926221,3175,Kota Jakarta Timur,21,Daihatsu,Daihatsu Terios,SUV,2018,190000000,1
885,11/19/2022 2:21,207,Ciel,Bare,6283449379283,3276,Kota Depok,23,Daihatsu,Daihatsu Terios,SUV,2019,189900000,1
886,11/20/2022 0:01,183,Bevin,Woolmore,6285166025870,3371,Kota Magelang,43,Honda,Honda Civic,Sedan,2013,186000000,1
887,11/21/2022 9:31,436,Bettine,Wawer,6284405250451,3205,Kabupaten Garut,44,Honda,Honda Civic,Sedan,2013,179000000,1
888,11/21/2022 10:19,424,Berti,Vowels,6281322590780,3212,Kabupaten Indramayu,35,Honda,Honda Jazz,Hatchback,2013,178000000,1
889,11/21/2022 23:31,326,Benedikta,Urry,6285443431156,3171,Kota Jakarta Pusat,47,Suzuki,Suzuki Ertiga,MPV,2018,178000000,1
890,11/22/2022 0:57,402,Belicia,Swinnard,6283011152035,3603,Kabupaten Tangerang,1,Toyota,Toyota Yaris,Hatchback,2016,175000000,1
891,11/22/2022 5:09,449,Bianca,Sussams,6288294450004,3210,Kabupaten Majalengka,26,Daihatsu,Daihatsu Xenia,MPV,2019,170000000,1
892,11/22/2022 14:24,296,Bianka,Siggins,6282669154857,3209,Kabupaten Cirebon,48,Suzuki,Suzuki Ertiga,MPV,2016,168000000,1
893,11/22/2022 15:06,181,Basilio,Sidebotham,6286618685238,3328,Kabupaten Tegal,50,Suzuki,Suzuki Ertiga,MPV,2018,167000000,1
894,11/23/2022 3:07,671,Blondell,Shewring,6283482269912,3204,Kabupaten Bandung,24,Daihatsu,Daihatsu Terios,SUV,2017,166000000,1
895,11/24/2022 0:08,601,Baryram,Sanford,6285904884537,3209,Kabupaten Cirebon,42,Honda,Honda Civic,Sedan,2010,165000000,1
896,11/24/2022 9:01,195,Berkly,Ruprecht,6284846335861,3603,Kabupaten Tangerang,3,Toyota,Toyota Yaris,Hatchback,2014,162000000,1
897,11/24/2022 13:24,656,Bertrando,Prydden,6286749806014,3373,Kota Salatiga,30,Daihatsu,Daihatsu Xenia,MPV,2018,159000000,1
898,11/24/2022 14:07,419,Bree,Parsand,6288139822239,3203,Kabupaten Cianjur,9,Toyota,Toyota Agya,Hatchback,2022,155500000,1
899,11/24/2022 14:27,299,Brose,Page,6284202184434,3210,Kabupaten Majalengka,12,Toyota,Toyota Calya,Wagon,2019,137000000,1
900,11/25/2022 13:41,231,Brandy,Owain,6284738890890,3209,Kabupaten Cirebon,28,Daihatsu,Daihatsu Xenia,MPV,2017,135000000,1
901,11/25/2022 18:06,157,Brigham,Niland,6283916726686,3274,Kota Cirebon,11,Toyota,Toyota Calya,Wagon,2019,130000000,1
902,11/27/2022 0:55,128,Bernita,Moar,6287119674845,3403,Kabupaten Gunung Kidul,46,Suzuki,Suzuki Ertiga,MPV,2015,125000000,1
903,11/27/2022 14:47,234,Barbara,McElrea,6288076621576,3273,Kota Bandung,5,Toyota,Toyota Yaris,Hatchback,2012,124000000,1
904,11/27/2022 15:44,699,Bendicty,Lenchenko,6286965003115,3216,Kabupaten Bekasi,17,Daihatsu,Daihatsu Ayla,Hatchback,2019,120000000,1
905,11/29/2022 11:30,700,Baxter,Kynett,6281858946457,3209,Kabupaten Cirebon,38,Honda,Honda CR-V,SUV,2009,116000000,1
906,11/29/2022 14:12,535,Benson,Itzik,6288496003301,3201,Kabupaten Bogor,10,Toyota,Toyota Agya,Hatchback,2017,115500000,1
907,11/30/2022 18:39,248,Budd,Gronou,6283189458020,3372,Kota Surakarta,13,Toyota,Toyota Calya,Wagon,2017,115500000,1
908,11/30/2022 21:36,661,Brod,Godwyn,6289076477216,3174,Kota Jakarta Selatan,19,Daihatsu,Daihatsu Ayla,Hatchback,2017,115000000,1
909,12/1/2022 5:58,273,Barnie,Fere,6282343194770,3204,Kabupaten Bandung,6,Toyota,Toyota Agya,Hatchback,2019,114000000,1
910,12/2/2022 7:38,139,Beverie,Eyre,6284775607107,3203,Kabupaten Cianjur,20,Daihatsu,Daihatsu Ayla,Hatchback,2017,113000000,1
911,12/2/2022 11:01,364,Burt,Erett,6283759428549,3279,Kota Banjar,8,Toyota,Toyota Agya,Hatchback,2016,110000000,1
912,12/2/2022 12:25,297,Bernelle,Dunbobin,6289354602114,3278,Kota Tasikmalaya,15,Toyota,Toyota Calya,Wagon,2016,107000000,1
913,12/3/2022 1:05,585,Bengt,Dumper,6281484822083,3206,Kabupaten Tasikmalaya,14,Toyota,Toyota Calya,Wagon,2016,104000000,1
914,12/3/2022 7:38,443,Benyamin,De Beauchamp,6288722949596,3210,Kabupaten Majalengka,29,Daihatsu,Daihatsu Xenia,MPV,2014,100000000,1
915,12/3/2022 16:52,241,Billie,Cothey,6287876626741,3206,Kabupaten Tasikmalaya,49,Suzuki,Suzuki Ertiga,MPV,2012,100000000,1
